filename,folder,q,RR-2D-xy,RR-1D-x,DET-2D-xy,DET-1D-x,ENT-2D-xy,ENT-1D-x
m1q1_preprocessed_calibrated.csv,1,1,0.01259515570934256,0.023114186851211072,0.978021978021978,0.8802395209580839,0.9182958340544896,1.7723388509380997
m1q2_preprocessed_calibrated.csv,1,2,0.018496,0.033856,0.9307958477508651,0.7580340264650284,2.395159031291227,2.3353875631708703
m1q3_preprocessed_calibrated.csv,1,3,0.026384083044982697,0.032439446366782004,0.9016393442622951,0.8666666666666667,1.8062389286533895,2.034709089239382
m1q4_preprocessed_calibrated.csv,1,4,0.017903528288040628,0.04129343381984647,0.8334417696811971,0.8251057827926658,2.518200726690032,2.206719020243632
m1q5_preprocessed_calibrated.csv,1,5,0.02123085192152647,0.03413061005106154,0.8734177215189873,0.8267716535433071,0.7219280948873623,1.7804463148460088
m10q1_preprocessed_calibrated.csv,10,1,0.03852096542170601,0.043422665032766795,0.8437067773167358,0.8079754601226994,2.2510679357603784,2.1483043296707462
m10q2_preprocessed_calibrated.csv,10,2,0.011535391724427642,0.025145977735769796,0.8951201747997086,0.8443033745405947,2.818637901068601,2.5234609934313856
m10q3_preprocessed_calibrated.csv,10,3,0.01605536332179931,0.02,0.8793103448275862,0.8096885813148789,2.050084070858268,1.705572682806885
m10q4_preprocessed_calibrated.csv,10,4,0.006557399704260582,0.01712248310554028,0.8198103266596417,0.705407586763519,1.822447679365433,1.6606575199802973
m10q5_preprocessed_calibrated.csv,10,5,0.02292768959435626,0.03754094230284707,0.9120879120879121,0.785234899328859,1.3921472236645345,1.6909338059596861
m11q1_preprocessed_calibrated.csv,11,1,0.03579081632653061,0.06239795918367347,0.9059158945117605,0.8945216680294358,2.678967844797961,2.5603176735821793
m11q2_preprocessed_calibrated.csv,11,2,0.01092318339100346,0.025262283737024223,0.8246325392802838,0.7641902257286872,2.4636111798607168,1.9838188975610396
m11q3_preprocessed_calibrated.csv,11,3,0.022071911712353152,0.026343894624421504,0.9193548387096774,0.7972972972972973,2.2430101595548555,2.1570817375723856
m11q4_preprocessed_calibrated.csv,11,4,0.00516707327101779,0.00974479866231737,0.8753315649867374,0.6751054852320675,1.9661687235874235,1.503449589025459
m11q5_preprocessed_calibrated.csv,11,5,0.010275824770146024,0.015443783426476775,0.8596491228070176,0.7120622568093385,1.224394445405986,1.306170651709187
m12q1_preprocessed_calibrated.csv,12,1,0.012499562340254193,0.021672910612373517,0.8375350140056023,0.7447495961227787,1.4836591643979624,1.3160786001740876
m12q2_preprocessed_calibrated.csv,12,2,0.029322224002563693,0.031244992789617048,0.9562841530054644,0.7743589743589744,2.4875067262792605,1.7313464332493889
m12q3_preprocessed_calibrated.csv,12,3,0.011594106050987337,0.013932974706806107,0.8731988472622478,0.7122302158273381,1.574002792782204,1.2591742214446726
m12q4_preprocessed_calibrated.csv,12,4,0.00730320556808156,0.014704440741103813,0.8456375838926175,0.73,1.5099686126368168,1.2145145878088872
m12q5_preprocessed_calibrated.csv,12,5,0.031190926275992438,0.04158790170132325,0.9090909090909091,0.8181818181818182,1.3787834934861753,1.6858157091530304
m13q1_preprocessed_calibrated.csv,13,1,0.014479012345679013,0.029530864197530864,0.9017735334242838,0.8153846153846154,2.2471825345301957,1.811502457585098
m13q2_preprocessed_calibrated.csv,13,2,0.011307280301527474,0.01844872049196588,0.8557504873294347,0.6583034647550776,2.0104956647209358,1.7150583847924212
m13q3_preprocessed_calibrated.csv,13,3,0.02160837603029628,0.038093116507017154,0.8762886597938144,0.7076023391812866,1.224394445405986,1.0211191885631823
m13q4_preprocessed_calibrated.csv,13,4,0.01528115231723533,0.033897007121922014,0.8277904328018223,0.7629903470938592,1.8827672755268963,2.0998043275599487
m13q5_preprocessed_calibrated.csv,13,5,0.03762755102040816,0.06505102040816327,0.9322033898305084,0.9117647058823529,2.3515937233487554,2.17204132613972
m14q1_preprocessed_calibrated.csv,14,1,0.026880907372400755,0.04079395085066163,0.90014064697609,0.871177015755329,2.3612989255427768,2.284516978028406
m14q2_preprocessed_calibrated.csv,14,2,0.05169879327957212,0.05708045079686734,0.9588755020080322,0.9415102575294632,3.8467165587209613,3.4245048079219544
m14q3_preprocessed_calibrated.csv,14,3,0.022502418775943323,0.027121500577385226,0.8585298196948682,0.7882623705408516,2.3732258337167567,2.000997747808656
m14q4_preprocessed_calibrated.csv,14,4,0.00928193499622071,0.01800957420005039,0.758957654723127,0.7325125909345271,1.6253818593649363,1.6180356438662675
m14q5_preprocessed_calibrated.csv,14,5,0.02437869822485207,0.03337278106508876,0.9223300970873787,0.8014184397163121,1.6858157091530304,1.6163485660751646
m15q1_preprocessed_calibrated.csv,15,1,0.02918483083214382,0.06899810964083176,0.9021810971579644,0.8549063461000839,2.481555572066818,2.421292550732223
m15q2_preprocessed_calibrated.csv,15,2,0.012462024924049847,0.024769049538099077,0.8482587064676617,0.7647058823529411,1.9043077192676605,1.636696818518572
m15q3_preprocessed_calibrated.csv,15,3,0.014865205341395817,0.018840457993897147,0.8681732580037664,0.8068350668647846,2.295641362345838,2.132630749663269
m15q4_preprocessed_calibrated.csv,15,4,0.02915089815092119,0.05225967106544554,0.8064516129032258,0.8092413737827115,2.1180082857743043,2.3027292097338763
m15q5_preprocessed_calibrated.csv,15,5,0.029557627454870065,0.031144614163856377,0.9463087248322147,0.7452229299363057,2.675698135367987,2.1867043459100244
m16q1_preprocessed_calibrated.csv,16,1,0.033846153846153845,0.07964497041420118,0.8951048951048951,0.8573551263001485,3.0332490174076763,2.583197995716341
m16q2_preprocessed_calibrated.csv,16,2,0.012736,0.016576,0.8894472361809045,0.861003861003861,2.2051099000738694,2.0574721487436487
m16q3_preprocessed_calibrated.csv,16,3,0.013559165162663705,0.014299597389976399,0.7747440273037542,0.7475728155339806,1.6014788607224948,1.9093680639438846
m16q4_preprocessed_calibrated.csv,16,4,0.008645833333333333,0.014305555555555556,0.8634538152610441,0.7257281553398058,1.859497876504207,1.6916000499500452
m16q5_preprocessed_calibrated.csv,16,5,0.035076530612244895,0.042091836734693876,0.9454545454545454,0.7727272727272727,1.96981578242681,1.9698157824268105
m17q1_preprocessed_calibrated.csv,17,1,0.018106072744752445,0.02483576349943919,0.8938053097345132,0.8451612903225807,1.0957952550009336,1.57797720011724
m17q2_preprocessed_calibrated.csv,17,2,0.023380811609782316,0.04111797903789304,0.8390804597701149,0.869281045751634,0.5916727785823275,1.331237061506163
m17q3_preprocessed_calibrated.csv,17,3,0.02614268848035082,0.021082813290605497,0.8451612903225807,0.84,1.4447470033120826,1.2389012566026305
m17q4_preprocessed_calibrated.csv,17,4,0.009688090737240076,0.014236767485822307,0.8414634146341463,0.7219917012448133,1.378601181668039,1.6024026121610677
m17q5_preprocessed_calibrated.csv,17,5,0.022569444444444444,0.03211805555555555,0.9230769230769231,0.8378378378378378,0.0,1.3787834934861753
m18q1_preprocessed_calibrated.csv,18,1,0.02203185801069399,0.03143808963914784,0.8805590851334181,0.8201246660730187,2.8494164416019045,2.3929669683846764
m18q2_preprocessed_calibrated.csv,18,2,0.02297193387158785,0.02700884275278739,0.8891213389121339,0.7829181494661922,2.767985785368852,1.9654591625029423
m18q3_preprocessed_calibrated.csv,18,3,0.05258174472920086,0.06110339603585406,0.9399759903961584,0.9297520661157025,3.0537772725315,3.354873985173448
m18q4_preprocessed_calibrated.csv,18,4,0.03905636496336878,0.07664840494821741,0.7997634535777647,0.842825287771952,2.174672725727992,2.3784061211228336
m18q5_preprocessed_calibrated.csv,18,5,0.01397923875432526,0.018685121107266434,0.8811881188118812,0.7481481481481481,0.9182958340544896,0.5032583347756457
m19q1_preprocessed_calibrated.csv,19,1,0.009210268469527728,0.01665686850872036,0.9027355623100304,0.7647058823529411,1.758507987538282,1.7569753754917565
m19q2_preprocessed_calibrated.csv,19,2,0.009111569817143096,0.015741957006734638,0.7757437070938215,0.7483443708609272,2.138503348267362,1.8653466346610488
m19q3_preprocessed_calibrated.csv,19,3,0.013232514177693762,0.022911153119092628,0.84,0.7953795379537953,1.3221793455166666,1.8156047322327638
m19q4_preprocessed_calibrated.csv,19,4,0.03174289106224207,0.053712759341963935,0.8448352626892253,0.8288383107485857,2.504127197179913,2.360590246936647
m19q5_preprocessed_calibrated.csv,19,5,0.015955401768550558,0.019415609381007306,0.8795180722891566,0.8514851485148515,1.7804463148460088,1.7436664314669332
m2q1_preprocessed_calibrated.csv,2,1,0.031484297520661154,0.04880661157024793,0.9210415791684167,0.884584123543755,2.8945300993328393,2.4651008823243346
m2q2_preprocessed_calibrated.csv,2,2,0.01254112590901917,0.02771673809321468,0.9070667957405615,0.8554533508541393,2.731627074349603,2.377951497998514
m2q3_preprocessed_calibrated.csv,2,3,0.019692118766720758,0.03758607078636902,0.9242761692650334,0.8576429404900817,2.2603615843939178,2.249679678954352
m2q4_preprocessed_calibrated.csv,2,4,0.02274785653906533,0.043156019804371455,0.8214996682149966,0.7915355019237496,2.0824391823104493,2.1630695525987598
