filename,folder,q,RR-2D-xy,RR-1D-x,DET-2D-xy,DET-1D-x,ENT-2D-xy,ENT-1D-x
n1q1_preprocessed_calibrated.csv,1,1,0.0296875,0.0521875,0.6842105263157895,0.6706586826347305,1.0666152167384504,1.0663780363978683
n1q2_preprocessed_calibrated.csv,1,2,0.029369882520469917,0.05482378070487718,0.8121212121212121,0.737012987012987,2.0392938144932202,1.6137333749550868
n1q3_preprocessed_calibrated.csv,1,3,0.05410760554793476,0.07575064776710867,0.8647887323943662,0.8591549295774648,2.3318102751892096,2.207730431228464
n1q4_preprocessed_calibrated.csv,1,4,0.08083102493074792,0.16958448753462604,0.8786840301576422,0.8676902972884678,3.043243540564909,2.9237403434302003
n1q5_preprocessed_calibrated.csv,1,5,0.023209680618924818,0.05812338821662368,0.7264957264957265,0.658703071672355,1.3787834934861753,1.2483650467509035
n10q1_preprocessed_calibrated.csv,10,1,0.0571377714489142,0.08828764684941261,0.8753894080996885,0.8689516129032258,2.456591799503274,3.0895692073829806
n10q2_preprocessed_calibrated.csv,10,2,0.033611031312841134,0.06549841999425453,0.811965811965812,0.8245614035087719,1.9603226898676924,2.091607081595909
n10q3_preprocessed_calibrated.csv,10,3,0.03195400131963427,0.048355170138561596,0.7699115044247787,0.7270955165692008,1.8568611029408941,1.577902350117807
n10q4_preprocessed_calibrated.csv,10,4,0.13466686496133254,0.16017251635930993,0.8917725013804528,0.8714020427112349,2.5218920127903646,2.369387576448284
n10q5_preprocessed_calibrated.csv,10,5,0.040720585475699005,0.06586601613811222,0.7972350230414746,0.6923076923076923,1.710053567474341,1.575924324881026
n11q1_preprocessed_calibrated.csv,11,1,0.06481994459833795,0.08587257617728532,0.8461538461538461,0.8451612903225807,2.7226040513207113,2.9026457929923977
n11q2_preprocessed_calibrated.csv,11,2,0.044487847222222224,0.06488715277777778,0.8975609756097561,0.8127090301003345,2.6392426422432265,2.106319402621692
n11q3_preprocessed_calibrated.csv,11,3,0.04405381944444445,0.059244791666666664,0.8275862068965517,0.7912087912087912,2.22707547475733,2.0060479953021333
n11q4_preprocessed_calibrated.csv,11,4,0.12807562944964934,0.1641078419930185,0.9400215392262448,0.9366392965668844,3.2090375840943053,3.1099126001404773
n11q5_preprocessed_calibrated.csv,11,5,0.05466481504860497,0.08471152632243403,0.8337182448036952,0.8181818181818182,2.293243300433463,2.049516543969118
n12q1_preprocessed_calibrated.csv,12,1,0.04097222222222222,0.07013888888888889,0.8169491525423729,0.7603960396039604,1.8506769351426489,1.656558449821686
n12q2_preprocessed_calibrated.csv,12,2,0.060464009518143964,0.09825104104699584,0.8732782369146006,0.8740615161055946,2.6416153455552176,2.5453040906199216
n12q3_preprocessed_calibrated.csv,12,3,0.042880886426592796,0.05861495844875346,0.8914728682170543,0.7996219281663516,2.383951911126375,2.081739750255036
n12q4_preprocessed_calibrated.csv,12,4,0.11334940312213039,0.15289256198347106,0.9151898734177215,0.9022147147147147,2.6892546348829627,2.6152133062681773
n12q5_preprocessed_calibrated.csv,12,5,0.04675555555555556,0.10755555555555556,0.9163498098859315,0.9041322314049587,2.710495296984406,2.972025797297158
n13q1_preprocessed_calibrated.csv,13,1,0.06,0.07551020408163266,0.8843537414965986,0.8540540540540541,2.1563302726853864,1.9375059373539076
n13q2_preprocessed_calibrated.csv,13,2,0.0338,0.0714,0.834319526627219,0.8627450980392157,2.0862458134401134,2.0328620255095005
n13q3_preprocessed_calibrated.csv,13,3,0.0374376539871402,0.05546541674178235,0.8812199036918138,0.8634886240520043,2.59482324696408,2.4294983225357596
n13q4_preprocessed_calibrated.csv,13,4,0.0874655894888916,0.15377814833715472,0.9013887747555264,0.9198878242580042,2.8619892352893577,2.901089630606448
n13q5_preprocessed_calibrated.csv,13,5,0.03734535784483756,0.06995028326974216,0.8452012383900929,0.775206611570248,1.9131672248124918,1.659982193838578
n14q1_preprocessed_calibrated.csv,14,1,0.0455363321799308,0.08207612456747405,0.9088145896656535,0.8414839797639123,2.7426882940498905,2.653812308619687
n14q2_preprocessed_calibrated.csv,14,2,0.030900723208415515,0.056870479947403026,0.7978723404255319,0.6878612716763006,1.9517374334224664,1.5027295456562917
