ID,Group,folder,q,RR-2D-xy,RR-1D-x,DET-2D-xy,DET-1D-x,ENT-2D-xy,ENT-1D-x
ad11q3,AD,11,3,0.0348126115407495,0.0653182629387269,0.7963089542036911,0.7158469945355191,2.1965413210346423,1.892605245545834
ad11q4,AD,11,4,0.0190446816422182,0.0583158701837017,0.7081882851521114,0.7026345707083189,1.8354442710997871,1.813138516377504
ad11q5,AD,11,5,0.0594712903115488,0.0993468075647207,0.7826336975273146,0.7418244406196214,2.1850637566306577,1.920675854178364
ad12q1,AD,12,1,0.0251012731481481,0.1043354552469135,0.6695485110470701,0.7409290501502196,1.653817793202929,1.855746784440926
ad12q2,AD,12,2,0.0221782590587255,0.0841836734693877,0.7488262910798122,0.7334570191713049,1.950495340987248,1.7032938670071849
ad12q3,AD,12,3,0.0420014609203798,0.0667457998539079,0.7869565217391304,0.771545827633379,1.9627741339951104,1.7373040146019512
ad12q4,AD,12,4,0.0217793641351047,0.0667922532883865,0.7921092564491654,0.7491340920336467,1.962346879622037,2.018311018158202
ad12q5,AD,12,5,0.0283413000112913,0.0912717829048891,0.7715803452855245,0.7171134020618557,1.8096118743159455,1.8071712019817767
ad13q1,AD,13,1,0.0338959113056987,0.0954028670291646,0.7739583333333333,0.7868245743893413,1.7380380754061335,2.054882231427914
ad13q2,AD,13,2,0.0261191111111111,0.0856675555555555,0.7451674380615301,0.740018261807919,1.863509813566397,1.9440024901011468
ad13q3,AD,13,3,0.060378086419753,0.0783179012345679,0.7715654952076677,0.7229064039408867,1.846892495829916,1.6471598148355495
ad13q4,AD,13,4,0.0220292980368828,0.08343248066627,0.7485232067510549,0.7466577540106952,2.212862819244521,2.029941984132056
ad13q5,AD,13,5,0.0340044511153667,0.0796542622017494,0.8599695585996956,0.7491877842755036,2.685260640082471,1.9994758448718013
ad14q1,AD,14,1,0.0271106318552647,0.0980622814756723,0.7878666130976296,0.8198378318338332,1.961023805375016,2.128117162136077
ad14q2,AD,14,2,0.046906724233402,0.1190363456893161,0.8740804106073568,0.8702892199824716,2.503388265299922,2.371639010009837
ad14q3,AD,14,3,0.0718668252080856,0.1318906064209274,0.8732627399073462,0.8956004327443202,2.580122360087088,2.758051997750629
ad14q4,AD,14,4,0.0220348767550022,0.0912437778431308,0.7488877904102818,0.7860809358959054,2.042314123694856,2.1902143744908065
ad14q5,AD,14,5,0.0273318192497454,0.0653927480617119,0.7535816618911175,0.6,1.221974366600674,1.1221865572642955
ad15q1,AD,15,1,0.0266421924901059,0.083788687413129,0.6885702907208283,0.7624414334557427,1.5735496797306447,1.8869616599643508
ad15q2,AD,15,2,0.018508954602249,0.0656892961266139,0.7281728172817282,0.682982500634035,1.5214531476688853,1.5691901688800944
ad15q3,AD,15,3,0.0259259259259259,0.0709876543209876,0.7595238095238095,0.7104347826086956,1.7069187850090404,1.820873856002267
ad15q4,AD,15,4,0.0173155273879583,0.0707899502037121,0.7352941176470589,0.6994404476418865,1.3437584600692265,1.4915443936598949
ad15q5,AD,15,5,0.0192276878705335,0.0874859798109277,0.7791666666666667,0.6941391941391941,1.7094492246794115,2.0660306478798183
ad16q1,AD,16,1,0.0485005903187721,0.1132669927475122,0.8550563360689943,0.8771814878789683,2.483974657004901,2.6153463672491464
ad16q2,AD,16,2,0.0666551046363741,0.1080471730835934,0.8985255854293148,0.8207597645799893,2.7414025965980104,2.2574499779220223
ad16q3,AD,16,3,0.0206569887285645,0.0569711854743213,0.8131634819532909,0.7013086989992302,1.7499305568910295,1.6452469552860292
ad16q4,AD,16,4,0.0164064505589395,0.051179724147588,0.7638691322901849,0.6880984952120383,1.8357963459478477,1.5078201420936226
ad16q5,AD,16,5,0.016491019222016,0.0639683484471832,0.7239915074309978,0.6486042692939245,1.4759999101194206,1.6288804328130857
ad17q1,AD,17,1,0.0285457784510934,0.0841504299401029,0.7542997542997543,0.7656276046007668,1.9341659209948128,1.9313227912314368
ad17q2,AD,17,2,0.0235865417967395,0.0593132154006243,0.7573529411764706,0.6384015594541911,1.7887462658246724,1.5016083020663158
ad17q3,AD,17,3,0.0184295657288501,0.0470051955690618,0.7313829787234043,0.7017726798748697,1.894502574335856,1.640733965125732
ad17q4,AD,17,4,0.0203082767185331,0.0626780626780626,0.7823741007194245,0.6847319347319347,1.9408377473950096,1.6887533638447465
ad17q5,AD,17,5,0.0139400654487361,0.0471282434486845,0.6709796672828097,0.5746309458720612,1.1054537953980843,1.1477103890627287
ad18q1,AD,18,1,0.016981845195428,0.0634310365051023,0.6776669224865695,0.6897472775837271,1.43949959054522,1.530100821265589
ad18q2,AD,18,2,0.020422419460881,0.0703895463510848,0.7012072434607646,0.7197898423817863,1.5229609261086734,1.7732413419230115
ad18q3,AD,18,3,0.0223692501575299,0.043373240915774,0.7370892018779343,0.5883777239709443,1.2822342679574306,1.1784567766813654
ad18q4,AD,18,4,0.0137401988350009,0.0520854332671964,0.7359073359073359,0.6349562028926462,1.763478453298544,1.5601579817074689
ad18q5,AD,18,5,0.019954056123598,0.0765280843205261,0.7426636568848759,0.657445556209535,1.1906641089925112,1.421197757918112
ad19q1,AD,19,1,0.0185339441899208,0.0691378592253227,0.6713483146067416,0.7213855421686747,1.1929187528294694,1.899581786794862
ad19q2,AD,19,2,0.027265625,0.0778125,0.7707736389684814,0.6927710843373494,1.5367852328053224,1.7386821586846293
ad19q3,AD,19,3,0.0408705901702255,0.1080288369288122,0.8913480885311871,0.8990104034509008,2.7686660105877965,3.037663794953003
ad19q4,AD,19,4,0.0188930801248699,0.0595408428720083,0.6815834767641996,0.6379027853631896,1.6747647503562542,1.530768189435492
ad19q5,AD,19,5,0.0246980349738597,0.06532059371432,0.7372262773722628,0.7092916283348666,1.693037831359604,1.970436783687452
ad20q1,AD,20,1,0.0150209905603144,0.0579727729379504,0.6672051696284329,0.6408539137714525,1.5578521994283925,1.4049802745620343
ad20q2,AD,20,2,0.0250730511829578,0.0804505608445659,0.7894736842105263,0.7463386057410663,2.440980013488319,2.093405183410555
ad20q3,AD,20,3,0.0295457111671496,0.0629681207422183,0.7987261146496816,0.6927674835624626,1.844146969064715,1.8073356858798932
ad20q4,AD,20,4,0.0174294569898965,0.0565014960619356,0.7305619707467282,0.6608881500831156,1.7749585178135068,1.6717600435831803
ad20q5,AD,20,5,0.050048039130055,0.1103153113809066,0.8184991273996509,0.8178939034045922,2.23244162062947,2.142153805210994
ad21q1,AD,21,1,0.0369344413665743,0.0820252385349338,0.8166666666666667,0.7335834896810507,1.914812537690491,1.968394184713019
ad21q2,AD,21,2,0.0236444444444444,0.0646222222222222,0.7706766917293233,0.6753782668500687,1.6670093806291215,1.494284672755513
ad21q3,AD,21,3,0.0255102040816326,0.0433673469387755,0.74375,0.6507352941176471,1.6664876243446751,1.2804163659580503
ad21q4,AD,21,4,0.0194587677368361,0.0650005645677293,0.7524177949709865,0.6514186450492183,1.550409731101911,1.6861827414723858
ad21q5,AD,21,5,0.0305624142661179,0.0664471879286694,0.77737881508079,0.6829066886870355,1.7316211136716713,1.4991043854492812
ad22q1,AD,22,1,0.0232830385015608,0.1165452653485952,0.6703910614525139,0.7444196428571429,1.3315354132342654,1.9581525477437287
ad22q2,AD,22,2,0.0315059861373661,0.0784499054820415,0.7333333333333333,0.6331994645247657,1.6400273349148558,1.595133237563682
ad22q3,AD,22,3,0.0229776941682343,0.0597957538296156,0.7485380116959064,0.7280898876404495,1.2587809892583786,1.6063968404381908
ad22q4,AD,22,4,0.0180461073318216,0.061381960191484,0.774869109947644,0.7008722421754746,2.022393784138084,1.5836609058475424
ad22q5,AD,22,5,0.0248653662810172,0.085109124172228,0.7243523316062176,0.7069330911292764,1.8486427739476607,1.739510754994153
ad3q1,AD,3,1,0.0806716323696503,0.1334831460674157,0.897339593114241,0.8995952029659895,2.7017846957565537,2.851773403849178
ad3q2,AD,3,2,0.0236361851056965,0.0618187939233261,0.7507418397626113,0.7131835715906513,1.7855199075721526,1.746960817326867
ad3q3,AD,3,3,0.0398352826789442,0.0735794560896794,0.9081119885139984,0.809560823940925,2.568851948521605,2.151763033479252
ad3q4,AD,3,4,0.0159141163275116,0.0580099343053997,0.7325815545710833,0.703458181416418,1.872224624475552,1.7432670557768255
ad3q5,AD,3,5,0.0227611395178962,0.0694521548575602,0.7612323491655969,0.6844762305427009,1.9830428664561284,1.7311012796831295
ad4q1,AD,4,1,0.0173340499865627,0.0605124070590343,0.7131782945736435,0.6740685911670368,2.1407671988314143,2.024671321109309
ad4q2,AD,4,2,0.0202495517193816,0.0792581353648314,0.7568771286350537,0.7787817938420348,2.1165994285988075,2.12669672978765
ad4q3,AD,4,3,0.0199396084964598,0.0610683048729695,0.7885117493472585,0.7374254049445865,1.8028082454264167,1.7366762238223687
ad4q4,AD,4,4,0.0168267749121679,0.060571106551964,0.7488226059654631,0.7185637447303387,2.0283845009822663,1.899774404747308
ad4q5,AD,4,5,0.014350569405971,0.0461295783317943,0.7640750670241286,0.646371976647206,1.983091485737946,1.4727530676732044
ad5q1,AD,5,1,0.025781786099402,0.0629350063719243,0.7756653992395437,0.75,1.6677160251908696,1.8454387878258396
ad5q2,AD,5,2,0.0219671201814058,0.0590986394557823,0.7516129032258064,0.6942446043165468,2.0496520518567323,1.626562355264667
ad5q3,AD,5,3,0.0360157243611978,0.0765984506879408,0.9149277688603532,0.8316981132075472,2.885959472796044,2.487899637493962
ad5q4,AD,5,4,0.0178014813120192,0.0635276959592782,0.7983935742971887,0.7276614899842448,2.2148658626951456,2.0383416125967906
ad5q5,AD,5,5,0.0258950984277975,0.0865371911745276,0.798469387755102,0.7312977099236642,1.7287390162191738,1.6921607664199432
ad6q1,AD,6,1,0.0355222813055127,0.0920976261806072,0.7603564944710348,0.7679037494429944,1.93743602645637,2.172835612063241
ad6q2,AD,6,2,0.0227250674377534,0.055095189116808,0.7967549103330487,0.7090524832687566,2.098482833919842,1.7494481587610862
ad6q3,AD,6,3,0.0160997732426303,0.0699319727891156,0.7126760563380282,0.6893644617380026,1.420031636782378,1.538054872979206
ad6q4,AD,6,4,0.0177161581219594,0.0743056379551117,0.7836166924265843,0.7499078737255865,1.96970737182246,1.882448071922152
ad6q5,AD,6,5,0.0329029571012078,0.0910037484381507,0.7974683544303798,0.6475972540045767,1.9178115145357253,1.2473703874316824
ad7q1,AD,7,1,0.0164353542731921,0.0762113464816167,0.6962962962962963,0.6810436634717785,2.032584786653988,1.7561520861858864
ad7q2,AD,7,2,0.0284859521331945,0.0654266389177939,0.7100456621004566,0.6575546719681908,1.6263716296031998,1.5765140113252043
ad7q3,AD,7,3,0.0266235764850723,0.074946137273007,0.7745664739884393,0.6776180698151951,1.1236638172550228,1.7268623352286396
ad7q4,AD,7,4,0.02298190175237,0.0666116058603849,0.8359375,0.783288409703504,2.2441655399882845,2.3588284887012803
ad7q5,AD,7,5,0.021823347107438,0.0683109504132231,0.742603550295858,0.7155009451795841,1.9471191059934667,1.6931888416841874
ad8q1,AD,8,1,0.022043757022936,0.0644457664088836,0.7631184407796102,0.7056410256410256,1.992834772950211,1.9144652180764723
ad8q2,AD,8,2,0.0411844135802469,0.0946180555555555,0.8758782201405152,0.8236493374108053,2.769377863453161,2.630569421115447
ad8q3,AD,8,3,0.0156558185404339,0.0553500986193293,0.6640419947506562,0.6314031180400891,1.501548505855337,1.5364871112986347
ad8q4,AD,8,4,0.0196051919956733,0.06611681990265,0.7793103448275862,0.656441717791411,1.6138854952455088,1.544658750096103
ad8q5,AD,8,5,0.026668196495599,0.0707600517956367,0.7480024585125998,0.6914523974982627,1.830058520836139,1.7843701776981595
ad9q1,AD,9,1,0.0390170132325141,0.0948960302457467,0.8032945736434108,0.7956175298804781,2.24431736569756,2.062320404602525
ad9q2,AD,9,2,0.0311498754004984,0.0768956924172303,0.7942857142857143,0.7407407407407407,1.89727270935206,1.80765263373683
ad9q3,AD,9,3,0.0346513605442176,0.0577522675736961,0.8650306748466258,0.7398773006134969,2.244409410952231,1.9191270752458487
ad9q4,AD,9,4,0.0183256172839506,0.0731095679012345,0.7105263157894737,0.6873350923482849,1.9538553799425864,1.910142909051733
ad9q5,AD,9,5,0.0318740700133134,0.1161406531443339,0.7936117936117936,0.8071476736345247,1.5061562981912229,1.9254212724283652
