ADQ_ID,EventType,StartIndex,EndIndex,Duration_ms,Amplitude_deg,MeanX,MeanY,MaxVel,MeanVel,ROI,group,subject
n1q2,fixation,0,103,13689000.0,36.57510863579218,0.6946707692307623,-7.563316153846159,,,KW_n2q2_4,control,control_group_1
n10q2,fixation,4,14,1467.0,38.1382004631839,-13.199083636363646,2.649387272727268,,,KW_n2q2_1,control,control_group_10
n10q2,fixation,16,17,122.0,0.4667355418221277,-16.69971000000001,-0.3521400000000058,,,KW_n2q2_1,control,control_group_10
n10q2,fixation,19,28,1100.0,10.084708696814205,-4.039632000000008,-2.3053800000000066,,,KW_n2q2_1,control,control_group_10
n10q2,fixation,30,31,122.0,1.305060198611546,10.180769999999992,-3.5505000000000067,,,KW_n2q2_2,control,control_group_10
n10q2,fixation,35,39,488.0,3.859833778649022,6.053183999999993,-4.1605920000000065,,,KW_n2q2_2,control,control_group_10
n10q2,fixation,41,50,1467.0,33.73007378518464,-4.384626000000007,-8.968776000000007,,,KW_n2q2_2,control,control_group_10
n10q2,fixation,52,54,245.0,0.8093314752312512,-16.034140000000008,-11.434380000000004,,,KW_n2q2_3,control,control_group_10
n10q2,fixation,56,75,2566.0,5.118523422238104,-16.562430000000006,-12.564033000000007,,,KW_n2q2_3,control,control_group_10
n10q2,fixation,77,78,122.0,0.28675180138927925,2.604539999999992,-11.567550000000004,,,KW_n2q2_4,control,control_group_10
n10q2,fixation,81,85,488.0,0.549230004278717,17.11711199999999,-14.034312000000005,,,KW_n2q2_4,control,control_group_10
n10q2,fixation,87,91,489.0,3.513266079419547,7.285151999999992,-12.833484000000007,,,KW_n2q2_4,control,control_group_10
n10q2,fixation,93,94,122.0,0.6779533842381791,11.592569999999991,-14.393490000000005,,,KW_n2q2_4,control,control_group_10
n10q2,fixation,96,113,2200.0,3.455538951017623,13.34481666666666,-13.539540000000008,,,KW_n2q2_4,control,control_group_10
n10q2,saccade,0,0,0.0,0.0,,,0.0,0.0,,control,control_group_10
n10q2,saccade,1,1,0.0,0.0,,,89.4647625631579,89.4647625631579,,control,control_group_10
n10q2,saccade,2,2,0.0,0.0,,,4.901211568215228,4.901211568215228,,control,control_group_10
n10q2,saccade,3,3,0.0,0.0,,,42.95095239936946,42.95095239936946,,control,control_group_10
n10q2,saccade,15,15,0.0,0.0,,,47.094612776073035,47.094612776073035,,control,control_group_10
n10q2,saccade,18,18,0.0,0.0,,,47.772299598150646,47.772299598150646,,control,control_group_10
n10q2,saccade,29,29,0.0,0.0,,,60.0972877845531,60.0972877845531,,control,control_group_10
n10q2,saccade,32,32,0.0,0.0,,,79.98706013434398,79.98706013434398,,control,control_group_10
n10q2,saccade,33,33,0.0,0.0,,,27.574131126664494,27.574131126664494,,control,control_group_10
n10q2,saccade,34,34,0.0,0.0,,,66.77619126729648,66.77619126729648,,control,control_group_10
