ADQ_ID,EventType,StartIndex,EndIndex,Duration_ms,Amplitude_deg,MeanX,MeanY,MaxVel,MeanVel,ROI,group,subject
n1q5,fixation,0,70,9045000.0,22.850934810619894,-12.506862253521131,-4.217378873239442,,,INST_n2q5_1b,control,control_group_1
n10q5,fixation,0,8,1100.0,19.712708497007714,-23.25556666666667,0.3183933333333278,,,INST_n2q5_1b,control,control_group_10
n10q5,fixation,10,15,612.0,9.000706603461756,-9.841510000000007,-5.115870000000004,,,BG_n2q5,control,control_group_10
n10q5,fixation,19,20,122.0,0.3787855314026641,-29.211690000000004,-17.437560000000005,,,INST_n2q5_1c,control,control_group_10
n10q5,fixation,22,25,367.0,5.147659177878816,-16.517355000000006,-14.541690000000003,,,INST_n2q5_1c,control,control_group_10
n10q5,fixation,27,28,122.0,3.585564623319456,-3.839970000000006,-17.263770000000005,,,INST_n2q5_1c,control,control_group_10
n10q5,fixation,30,31,122.0,3.096320646186372,-10.365900000000007,-16.721880000000006,,,INST_n2q5_1c,control,control_group_10
n10q5,fixation,34,49,1832.0,3.1577857934318585,7.007212499999993,-14.485882500000006,,,INST_n2q5_1c,control,control_group_10
n10q5,fixation,51,52,122.0,0.8051391571647728,-6.335160000000007,2.4161399999999933,,,INST_n2q5_1b,control,control_group_10
n10q5,fixation,54,65,1589.0,10.863413704301237,-2.7039000000000066,-7.470680000000006,,,INST_n2q5_1c,control,control_group_10
n10q5,fixation,68,69,122.0,0.1846004897068252,0.2802599999999922,5.3944199999999976,,,BG_n2q5,control,control_group_10
n10q5,saccade,9,9,0.0,0.0,,,95.41213675568159,95.41213675568159,,control,control_group_10
n10q5,saccade,16,18,245.0,15.64653844631458,,,81.77940213738341,67.50456116552628,,control,control_group_10
n10q5,saccade,21,21,0.0,0.0,,,66.75845482116989,66.75845482116989,,control,control_group_10
n10q5,saccade,26,26,0.0,0.0,,,89.03510613385977,89.03510613385977,,control,control_group_10
n10q5,saccade,29,29,0.0,0.0,,,49.70995077155931,49.70995077155931,,control,control_group_10
n10q5,saccade,32,33,122.0,6.371938735581184,,,65.75843928123861,58.99372265529629,,control,control_group_10
n10q5,saccade,50,50,0.0,0.0,,,80.89444364155149,80.89444364155149,,control,control_group_10
n10q5,saccade,53,53,0.0,0.0,,,45.48970458606055,45.48970458606055,,control,control_group_10
n10q5,saccade,66,67,123.0,5.135923064844333,,,81.84421496493374,61.79984351841944,,control,control_group_10
n10q5,saccade,70,70,0.0,0.0,,,78.3156544739896,78.3156544739896,,control,control_group_10
n11q5,fixation,0,2,244.0,2.4824660836353813,-25.497460000000007,14.088519999999995,,,INST_n2q5_1a,control,control_group_11
n11q5,fixation,4,10,856.0,7.453384707097839,-26.772582857142858,1.147311428571425,,,BG_n2q5,control,control_group_11
n11q5,fixation,12,22,1222.0,1.8761193724280913,-29.675781818181818,-11.606836363636369,,,BG_n2q5,control,control_group_11
n11q5,fixation,24,27,367.0,1.8046145330236036,-18.132435000000008,-14.489325000000006,,,INST_n2q5_1c,control,control_group_11
n11q5,fixation,29,36,855.0,8.262058156222334,-4.5523425000000035,-13.086862500000006,,,INST_n2q5_1c,control,control_group_11
n11q5,fixation,38,42,611.0,8.179431972942865,-8.570412000000006,-9.981036000000007,,,INST_n2q5_1c,control,control_group_11
n11q5,fixation,44,46,734.0,9.501093210973147,-12.316960000000003,14.379479999999996,,,INST_n2q5_1a,control,control_group_11
n11q5,fixation,48,86,4644.0,13.300551285251304,-14.78738307692308,9.806319999999996,,,INST_n2q5_1a,control,control_group_11
n11q5,saccade,3,3,0.0,0.0,,,51.34413743099701,51.34413743099701,,control,control_group_11
n11q5,saccade,11,11,0.0,0.0,,,52.54320854857853,52.54320854857853,,control,control_group_11
n11q5,saccade,23,23,0.0,0.0,,,52.0630375175159,52.0630375175159,,control,control_group_11
n11q5,saccade,28,28,0.0,0.0,,,61.29671578568675,61.29671578568675,,control,control_group_11
n11q5,saccade,37,37,0.0,0.0,,,49.4125617804202,49.4125617804202,,control,control_group_11
n11q5,saccade,43,43,0.0,0.0,,,40.80574960945787,40.80574960945787,,control,control_group_11
n11q5,saccade,47,47,0.0,0.0,,,66.90063657906572,66.90063657906572,,control,control_group_11
n12q5,fixation,0,5,611.0,6.700395649959775,-28.513740000000002,8.561059999999998,,,BG_n2q5,control,control_group_12
n12q5,fixation,7,13,733.0,2.2342799999999996,-30.0,-5.294357142857146,,,BG_n2q5,control,control_group_12
n12q5,fixation,15,17,245.0,4.33958953160319,-19.688160000000007,-8.448700000000006,,,BG_n2q5,control,control_group_12
n12q5,fixation,20,29,1101.0,3.1892619154907904,-29.597976000000006,-19.185444,,,BG_n2q5,control,control_group_12
n12q5,fixation,31,36,734.0,14.522186412534444,-8.983760000000004,-18.183200000000003,,,INST_n2q5_1c,control,control_group_12
n12q5,fixation,38,57,2567.0,19.988619064357596,-11.620500000000003,-3.7068750000000037,,,INST_n2q5_1c,control,control_group_12
n12q5,fixation,59,68,1101.0,4.04031236198391,-3.0692520000000036,3.6344879999999966,,,INST_n2q5_1b,control,control_group_12
n12q5,fixation,71,72,122.0,0.9073153577450361,-17.606220000000008,0.9379199999999988,,,INST_n2q5_1b,control,control_group_12
n12q5,saccade,6,6,0.0,0.0,,,74.23577653705568,74.23577653705568,,control,control_group_12
n12q5,saccade,14,14,0.0,0.0,,,69.54347335956203,69.54347335956203,,control,control_group_12
n12q5,saccade,18,19,121.0,5.3992731204116735,,,64.72233509632692,54.67221350027781,,control,control_group_12
n12q5,saccade,30,30,0.0,0.0,,,67.32743396080308,67.32743396080308,,control,control_group_12
n12q5,saccade,37,37,0.0,0.0,,,40.682446079362876,40.682446079362876,,control,control_group_12
n12q5,saccade,58,58,0.0,0.0,,,73.18756500438558,73.18756500438558,,control,control_group_12
n12q5,saccade,69,70,122.0,5.569162852170867,,,53.279334543372215,49.46410519041917,,control,control_group_12
n13q5,fixation,0,11,1345.0,12.434531596437392,-24.207285000000002,12.486719999999996,,,INST_n2q5_1a,control,control_group_13
n13q5,fixation,13,20,856.0,8.462229860385495,-28.118265,2.1881849999999954,,,BG_n2q5,control,control_group_13
n13q5,fixation,22,24,245.0,3.253272389825354,-13.476400000000005,-1.0219000000000056,,,INST_n2q5_1b,control,control_group_13
n13q5,fixation,26,31,612.0,1.2071400000000008,-30.0,-12.501530000000008,,,BG_n2q5,control,control_group_13
n13q5,fixation,36,37,122.0,3.5886369753988725,-25.275180000000006,-14.634750000000007,,,INST_n2q5_1c,control,control_group_13
n13q5,fixation,43,45,244.0,4.791493980044222,0.7263199999999971,-15.345980000000006,,,INST_n2q5_1c,control,control_group_13
n13q5,fixation,48,59,1345.0,1.1877421114029776,2.930514999999996,-12.226200000000006,,,INST_n2q5_1c,control,control_group_13
n13q5,fixation,62,75,1589.0,5.748105434314853,1.9641128571428546,-14.941675714285719,,,INST_n2q5_1c,control,control_group_13
n13q5,fixation,80,81,123.0,0.12095300575017129,2.460269999999997,-6.995070000000004,,,BG_n2q5,control,control_group_13
n13q5,fixation,83,89,733.0,4.920165338563333,-7.712862857142862,9.704597142857137,,,INST_n2q5_1a,control,control_group_13
n13q5,saccade,12,12,0.0,0.0,,,67.14322757890494,67.14322757890494,,control,control_group_13
n13q5,saccade,21,21,0.0,0.0,,,50.76427246719775,50.76427246719775,,control,control_group_13
n13q5,saccade,25,25,0.0,0.0,,,84.65140949466989,84.65140949466989,,control,control_group_13
n13q5,saccade,32,33,122.0,9.129908888504856,,,74.83531875823653,63.98653372555131,,control,control_group_13
n13q5,saccade,34,34,0.0,0.0,,,11.127873596847822,11.127873596847822,,control,control_group_13
n13q5,saccade,35,35,0.0,0.0,,,62.63818406938229,62.63818406938229,,control,control_group_13
n13q5,saccade,38,40,245.0,10.88273701156102,,,83.62402428053682,68.22852578435541,,control,control_group_13
n13q5,saccade,41,41,0.0,0.0,,,9.050896090862544,9.050896090862544,,control,control_group_13
n13q5,saccade,42,42,0.0,0.0,,,73.63566773773385,73.63566773773385,,control,control_group_13
n13q5,saccade,46,47,122.0,7.160326732908213,,,73.34142337698096,66.0163130528684,,control,control_group_13
n13q5,saccade,60,61,122.0,8.685444340343215,,,91.21880569894363,81.20548621153418,,control,control_group_13
n13q5,saccade,76,77,123.0,9.648491119216517,,,82.67251731607375,80.55776727273818,,control,control_group_13
n13q5,saccade,78,78,0.0,0.0,,,28.004844304901795,28.004844304901795,,control,control_group_13
n13q5,saccade,79,79,0.0,0.0,,,63.529883735231124,63.529883735231124,,control,control_group_13
n13q5,saccade,82,82,0.0,0.0,,,79.08739968036686,79.08739968036686,,control,control_group_13
n13q5,saccade,90,90,0.0,0.0,,,74.7666152915906,74.7666152915906,,control,control_group_13
n13q5,saccade,91,91,0.0,0.0,,,33.730967006279464,33.730967006279464,,control,control_group_13
n14q5,fixation,0,1,122.0,0.22121225372931724,-26.61114000000001,15.327449999999994,,,INST_n2q5_1a,control,control_group_14
n14q5,fixation,5,6,124.0,1.215091796532258,-8.690670000000006,11.911019999999997,,,INST_n2q5_1a,control,control_group_14
n14q5,fixation,9,17,978.0,3.1709909886343137,-26.623860000000004,2.3740133333333295,,,INST_n2q5_1b,control,control_group_14
n14q5,fixation,20,24,489.0,8.170802920692678,-5.475600000000005,-1.1492760000000066,,,INST_n2q5_1b,control,control_group_14
n14q5,fixation,26,34,978.0,13.105560648961191,-22.107160000000007,-11.425106666666672,,,INST_n2q5_1c,control,control_group_14
n14q5,fixation,38,43,611.0,6.304044406093607,10.794289999999991,-15.525130000000006,,,INST_n2q5_1c,control,control_group_14
n14q5,fixation,45,47,244.0,3.1330181896695124,7.887859999999992,-11.149740000000008,,,INST_n2q5_1c,control,control_group_14
n14q5,fixation,53,54,123.0,2.5858363918082707,-9.309330000000006,12.428159999999991,,,INST_n2q5_1a,control,control_group_14
n14q5,fixation,56,60,490.0,2.076469130519395,-9.056028000000007,17.583299999999998,,,INST_n2q5_1a,control,control_group_14
n14q5,fixation,62,65,366.0,7.622499638832392,-13.415805000000008,11.529509999999998,,,INST_n2q5_1a,control,control_group_14
n14q5,fixation,67,69,244.0,1.677021456034472,-11.447720000000004,4.413179999999994,,,INST_n2q5_1b,control,control_group_14
n14q5,fixation,72,77,612.0,10.156642628152275,-3.322550000000007,-5.539360000000006,,,BG_n2q5,control,control_group_14
n14q5,saccade,2,2,0.0,0.0,,,50.49465993523493,50.49465993523493,,control,control_group_14
n14q5,saccade,3,3,0.0,0.0,,,7.0639690696090485,7.0639690696090485,,control,control_group_14
n14q5,saccade,4,4,0.0,0.0,,,71.4175770800881,71.4175770800881,,control,control_group_14
n14q5,saccade,7,8,122.0,10.334825991394341,,,84.71168845405198,63.18249027831108,,control,control_group_14
n14q5,saccade,18,19,122.0,5.250450429134631,,,78.0299946452487,60.53323678629087,,control,control_group_14
n14q5,saccade,25,25,0.0,0.0,,,93.3390274497763,93.3390274497763,,control,control_group_14
n14q5,saccade,35,37,245.0,15.217406706071829,,,74.3738453385197,56.021518855827246,,control,control_group_14
n14q5,saccade,44,44,0.0,0.0,,,42.992861647570464,42.992861647570464,,control,control_group_14
n14q5,saccade,48,52,489.0,25.18315988929905,,,80.33963927982883,61.698450068554415,,control,control_group_14
n14q5,saccade,55,55,0.0,0.0,,,61.97256337948901,61.97256337948901,,control,control_group_14
n14q5,saccade,61,61,0.0,0.0,,,44.25483897627543,44.25483897627543,,control,control_group_14
n14q5,saccade,66,66,0.0,0.0,,,44.60691033804004,44.60691033804004,,control,control_group_14
